rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,psi_1_dihedral_sin,psi_1_dihedral_cos
rxn_1387,1.3284884684747404,1.4061350033682571,174.85413533789688,150.0346848281032,340.40049755498416,0.49947564742247613,-0.8663279273069167
rxn_1222,1.2696847206665536,1.4603354289505606,172.17000714809097,233.08905882836945,309.75714329417747,-0.7995699879799371,-0.6005729217353738
rmg_rxn_345,1.2692343496725629,1.4170231464140397,174.07637124897664,273.70891370245505,338.3111927061892,-0.9979055666816503,0.06468755665330435
rxn_1625,1.2731742352725397,1.4179707676896802,175.901736573821,282.2717595343234,92.23110697667292,-0.9771504561065915,0.2125487852957063
rmg_rxn_16735,1.3014077175836054,1.3144062368297216,168.49841082132951,73.19248618442343,328.8054945573495,0.9572815854330223,0.2891573381237956
rxn_555,1.2703792615475766,1.4125290876111094,178.89895232370483,359.6003481338331,71.23106362795968,-0.006975184364276959,0.9999756731056433
rxn_1205,1.3025504329824034,1.409992578365192,175.71735859006515,199.90526302969096,225.9126973505647,-0.3404659210083835,-0.940256856732198
rxn_1328,1.2760090985975274,1.4304660699174443,176.25404867281534,208.7204668537321,316.18426842721453,-0.4805367956745224,-0.8769745651972253
rmg_rxn_525,1.297476479642394,1.4075009609917024,175.6316544088952,93.32807010781596,295.97658306565984,0.9983134952789294,-0.058053123464348794
rxn_149,1.3455075591097208,1.4999570045666997,178.26306428701392,338.81290925795975,-10.0,-0.3614144999101176,0.9324052548407906
rmg_rxn_505,1.3060759049625028,1.394919205243481,175.48472541771315,357.5343523330612,25.75485172979641,-0.043020388893073684,0.9990741945118434
rmg_rxn_15586,1.3142990770238188,1.3731892540422068,172.84140141078302,188.11352555746288,7.869458420448739,-0.1411349384499728,-0.9899903682100762
rxn_328,1.2076573399299346,1.285475160863991,172.83787134039065,359.97825529627977,60.30849210964264,-0.0003795166656786235,0.9999999279835476
rmg_rxn_15584,1.281855184400966,1.3127006649844148,172.6639204426461,84.65428614082421,336.3596734808536,0.9956506827123053,0.09316500423721555
rxn_1031,1.3380565679620826,1.35498499964051,175.89170958544733,92.6442073153461,299.0519429470416,0.99893527203316,-0.04613374348604873
rxn_1804,1.3062945308121972,1.3665049565794487,177.3852360930771,91.93304990736038,282.4807215903785,0.9994309247764022,-0.0337316854097968
rmg_rxn_16755,1.2105916667676,1.2994831011246906,164.4333733719682,311.5764603398431,26.162249020126737,-0.748070797861581,0.6636189278394172
rxn_1633,1.2532134712172176,1.4569623588250176,174.49003902368955,161.52823581827326,55.33006874705709,0.3168372764137975,-0.9484799103168643
rxn_613,1.325996308650982,1.3691463279877436,173.1812792682019,348.135133661048,59.85368201711031,-0.20560412685177568,0.9786352451355504
rxn_3160,1.1734848155147353,1.226495923221747,158.43623277901855,43.395823065101126,60.22127784026048,0.6870345407648614,0.7266247585900277
rxn_1517,1.3337078561890532,1.3721126672038122,169.31365959040423,52.49501174122098,95.20634875136226,0.7933003375773271,0.6088304972647961
rxn_1106,1.333073362198989,1.35649689918892,172.56615546744956,80.259254742248,239.68093883539,0.9855834005022636,0.16919030898486723
rmg_rxn_390,1.1031460573601863,1.3834668351676482,154.70216523576312,11.096807413040189,83.11961116960916,0.19246728746730773,0.9813033900150232
rmg_rxn_16514,1.2662649067550142,1.340017546567334,170.39226142444565,333.7085935477369,3.888462540024456,-0.44293672569409814,0.8965528746434263
rxn_846,1.2933255996833375,1.396924655040291,179.24192680407108,332.6752605808806,106.62831752143966,-0.45903320270396464,0.8884191121398396
rxn_648,1.1680027883411463,1.4505674764460783,169.37464784761366,307.2722541458947,297.7404706689521,-0.7957668413989762,0.6056031160173274
kfir_rxn_9679,1.1386542866887766,1.5703084765330528,169.6083319724707,353.29996539164495,357.18236074182244,-0.11667133700392558,0.9931705790657094
rxn_964,1.302894227888178,1.3976424104059728,175.8206053603108,62.05074478105586,240.37815606684435,0.8833630403436411,0.46868938429928064
rmg_rxn_1474,1.2603495346140512,1.3573773493428094,177.59664381553313,332.0890099947865,129.10059947476503,-0.4680993223064401,0.8836758593829819
rxn_1223,1.324146595117177,1.366389799373439,175.75018236653506,232.09661683398923,316.68738917775056,-0.7890478115237615,-0.6143317923806015
rxn_676,1.2469813136617982,1.3695578381600884,177.18335244075502,359.9688833418572,126.78947468734656,-0.0005430881101127817,0.9999998525276415
rxn_392,1.173499748519266,1.307342021727169,172.25123614592016,359.99138242927546,0.0029964560286814,-0.00015040498209978418,0.9999999886891706
rmg_rxn_191,1.299088026157978,1.40134566553051,171.8126231897152,359.68335103023685,301.6936099881165,-0.0055265389625198886,0.9999847285669395
rxn_193,1.2171011310143685,1.3442059120523842,175.69316660147393,294.7456802199601,-10.0,-0.9081747358372592,0.418591267451824
rxn_1506,1.3190276084248993,1.3281407523623512,177.50671387131135,297.3143169593713,245.59437629060275,-0.8885025984439084,0.45887158613104695
rmg_rxn_15688,1.321580402201598,1.3723433144911934,169.71388778240592,16.104579232733794,11.754739016125493,0.2773914404695815,0.9607569873564338
rmg_rxn_314,1.253882482190531,1.2632572962106503,177.6036703314656,265.1025671001882,357.12777502576023,-0.9963491222406224,-0.08537228244776648
rmg_rxn_586,1.264480120088175,1.437696609320287,172.5987352527727,285.071352034735,99.40470552334136,-0.9656027627867181,0.2600217385117195
rmg_rxn_16461,1.2213662749492116,1.3788822161171244,169.98508685056836,15.114149328621307,54.04680781362444,0.26074292645243585,0.9654082692338095
rmg_rxn_683,1.2537641117902942,1.463370026901031,174.74739934135874,303.3344981837314,313.73556324847425,-0.835476639461874,0.5495259638210862
rxn_1256,1.3228303275381583,1.3861351826951078,176.24056118648255,359.9827745958385,0.0183976215246319,-0.00030064001307581926,0.9999999548077902
rxn_709,1.1752653289067891,1.4463367029311849,170.38088221386434,302.2715100574115,149.02337632396282,-0.8455274318416086,0.5339319825626986
rxn_1511,1.343844166494656,1.3537265893914392,174.51037453026117,17.04510136904258,29.083480050675465,0.293124385979376,0.9560743142372427
rmg_rxn_253,1.2112460327870815,1.3075492220160163,173.0910941215632,354.1256802257552,92.45113348254132,-0.10234669620639741,0.994748789280809
rxn_1091,1.3112161806179992,1.3850014382227511,174.50025386596317,224.89515133380536,311.6346964877782,-0.7058116247582843,-0.7083995697034766
rxn_606,1.2803514167321657,1.449951726833378,175.36935619085094,49.89026097179649,326.97936726857256,0.7648119029527248,0.644253640348141
rxn_1895,1.2596831538684454,1.4845060591813335,170.26025234254388,235.4145121032299,298.0046515929268,-0.82328016785499,-0.5676352395831846
rxn_680,1.2714509974257682,1.4577618523699605,176.352961714178,359.9106821205831,300.1882443699295,-0.0015588904453372784,0.9999987849295515
rxn_1085,1.2923695077451962,1.4100350621104851,178.76110019295294,99.8436111899758,331.7129159507917,0.9852780565740425,-0.17095950173557983
rmg_rxn_16800,1.316893399711578,1.3234009144307564,180.0,150.86920465420766,335.12400689074514,0.4868049454036851,-0.8735107012112188
rxn_1936,1.3113121834002703,1.35038428135431,172.0939061221993,263.9664318144262,122.69888524119256,-0.9944604840357159,-0.10511111117027465
rxn_1044,1.325099820749462,1.3859470853076263,172.22287054107866,65.52095427546202,111.486046929192,0.910112872087156,0.41436042289445074
rxn_1960,1.3177430923561666,1.3842062957131054,170.94385566212358,229.21662712659668,286.3520205030468,-0.7571846451945096,-0.653200897949218
rmg_rxn_588,1.2559826257955775,1.449095111518624,173.7524688184204,291.3394247302308,340.1962525650582,-0.9314410570122077,0.3638922331020289
rxn_215,1.313941754067729,1.370123799988498,176.65600476051412,359.9074620343556,60.04890608859759,-0.0016150914814244538,0.9999986957389028
rmg_rxn_248,1.2984057664723188,1.3683860103226593,176.7234268520283,39.58937819644592,2.057967484538327,0.6372811368560701,0.7706313986643906
rxn_414,1.3301002623834617,1.3837316443269112,164.94770043780068,342.92762111754786,154.64830274685244,-0.29357952291714823,0.9559346545259982
rxn_1799,1.2932679904738718,1.3969451784260218,179.24900465799922,27.6537260460436,132.52954411417772,0.4641268212196272,0.8857687586636618
rxn_1476,1.3345521134841611,1.369530767776918,175.4515070869491,179.9712771824194,0.0311637158757798,0.0005013077162335662,-0.9999998743452789
rxn_1330,1.3263130393762608,1.3313447855843812,173.4130206707209,95.70748540691083,110.36129329345368,0.9950425858410495,-0.09944974792706943
rxn_1480,1.2983921782184542,1.401002460295146,174.298114691305,28.24911857843833,25.855366750592008,0.4733061157626323,0.8808980195128661
rxn_681,1.2245405503299864,1.4321612027022352,179.58109862640524,0.1106306436733766,127.24056672852409,0.0019308677859059418,0.9999981358730592
rxn_1322,1.2590632410111169,1.4288315842664978,178.3981835046061,179.914903157752,0.0819861091203415,0.0014852195342420342,-0.9999988970608593
rxn_746,1.2846162351357708,1.44448721753067,175.66517925159602,303.02005144988715,309.2802055677834,-0.8384799126339679,0.5449325060127479
rmg_rxn_15660,1.3279237931372203,1.3732809678451867,176.93413505337125,5.719627751601222,303.46748395263006,0.09966061899150838,0.9950214877188479
rxn_1363,1.2426051271509342,1.4810463777450105,177.7058869223531,47.61585993113693,298.67061206066603,0.7386419646393757,0.674097951394071
rxn_1159,1.331523720266769,1.38355455046858,172.6757918206566,212.376570159372,326.9977211478793,-0.5354814809740555,-0.8445469694065761
rxn_1288,1.3366104572603428,1.3652243334137597,173.96123228502773,121.4076315219359,61.411371568397534,0.8534813937299749,-0.5211233160747459
rxn_1326,1.311184860007906,1.3741982463371891,173.8159335911991,70.37491047395325,139.02536650902255,0.9419104699607935,0.33586405967033317
rmg_rxn_15458,1.2620596410408862,1.43735113617046,170.23899055988724,27.792369390513706,1.5023342936711697,0.4662688283649358,0.884643080397507
rmg_rxn_85,1.4689277379055214,1.543063776494302,177.11676015017835,56.15355412428189,38.78150431176908,0.8305332444557979,0.5569690564598054
rxn_553,1.2793349864611765,1.3960439134101603,176.39837861668545,307.62400689176246,270.6695127529017,-0.7920339234160493,0.6104770791423539
rxn_898,1.2311567048487049,1.532655343525926,171.2079714558325,247.89727480783088,52.62927949169818,-0.9265107352524332,-0.3762683317288283
rxn_670,1.1863298674248142,1.42247709165339,170.73996024326604,359.98904231387274,179.99948531397405,-0.00019124770015524928,0.9999999817121584
rxn_399,1.161541250145859,1.361648324884142,175.2494298066551,338.02220220273387,353.0483892090168,-0.3742472801294306,0.9273289455828085
rxn_1620,1.2433388130963807,1.468881722894625,178.3484271433151,133.28066705450885,241.20162218420023,0.7280041274879707,-0.685572746220617
rmg_rxn_498,1.3333813489771904,1.3594124449034135,177.27874262758328,161.92019760773394,227.00735733970475,0.3103413395131183,-0.9506251905925929
rmg_rxn_201,1.3305026593817877,1.3576166905081315,173.51898410199817,359.95064799157643,301.3152857490419,-0.000861354932952195,0.9999996290337709
rxn_1434,1.27301374066317,1.4288589494738293,178.0554780095061,2.896918999546134,48.73580960091616,0.050539235266193826,0.9987220763048689
rmg_rxn_15442,1.1442177509166498,1.4254742853687965,178.3981855399649,35.207804171133546,76.70344679448232,0.5765436128881528,0.8170663757846579
rmg_rxn_16771,1.1971912454274178,1.3046392557509852,172.7490520474627,36.16971983878706,78.28458451849733,0.5901791159077038,0.8072723277472115
rxn_1210,1.2860727955132212,1.4496562945030738,173.25822661130155,263.87091417161287,240.31849844212888,-0.9942838717521203,-0.10676882678765932
rmg_rxn_15466,1.2834285265225935,1.398660567410034,174.38809792034502,34.835519105602955,313.7446651896275,0.5712225091898723,0.8207952515669339
rxn_996,1.2685357518944955,1.4401462082017662,177.8472250818303,266.3101685518898,165.62655124447664,-0.9979270554090425,-0.06435520245199955
kfir_rxn_9205,1.1442952612571669,1.3149942585054673,159.4996008215747,314.89558438538074,297.7430547071136,-0.7083942350348862,0.7058169789466235
rxn_1420,1.3415497353739796,1.3563676211777165,177.14237698731282,100.8055135858759,313.09142520588915,0.9822692144341387,-0.1874758394432197
rxn_62,1.070105261126134,1.472391443703685,161.57112420254074,0.0,0.0,0.0,1.0
rxn_1048,1.3366030100618311,1.353930521206527,175.3316157459879,69.90958415717151,121.20078855159691,0.9391517246653835,0.3435026026947039
rmg_rxn_15469,1.301493315214619,1.354929880108556,178.0908998714114,0.2363910145271342,179.77578206268342,0.004125789820575458,0.9999914888929587
rmg_rxn_659,1.33301268636071,1.37855092946842,172.4282123733423,40.05491273074626,355.1754717039514,0.643521497445705,0.7654280386327885
rmg_rxn_388,1.239609736741051,1.2968953142528434,173.27886359279665,355.4897756170943,21.57735499477626,-0.07863699352419791,0.9969033169016318
rxn_16,1.290837031720952,1.4220815655242516,173.5450641996127,178.3491048593121,213.84388078731385,0.028809569039165362,-0.9995849182194465
rmg_rxn_16806,1.313077617881618,1.323454374635884,179.9903005884919,194.55737369528515,165.44333191835028,-0.2513493425732506,-0.9678964345362548
rmg_rxn_348,1.2850425693125398,1.3966005930524974,169.93802014327363,269.76445228381215,3.684263329557756,-0.9999915495093918,-0.004111071612801462
rmg_rxn_341,1.3681702487759408,1.3700033780912533,175.80737502765652,328.95899368356805,37.143170559201536,-0.5156514135048119,0.8567984709081182
rxn_1016,1.2769860282946153,1.4115586426998703,174.44194466156412,326.64478252144266,199.02641167124244,-0.5498280528740449,0.8352778653075493
rxn_129,1.229619680858701,1.3719303371938807,177.43435850008436,0.0577256821351463,179.96148595010376,0.0010075030457714876,0.9999994924686776
rxn_1254,1.3462427660111052,1.3692316958276751,175.4215764102082,179.99760719368405,0.0029578749859008,4.176234856376298e-05,-0.9999999991279531
rmg_rxn_169,1.3165394520366345,1.342301630534475,176.37108591673396,353.66469787698634,290.4413904169497,-0.11034670761629443,0.9938931552829228
rxn_1273,1.32772053562369,1.3631322828515444,177.6460431414692,326.9508128235758,117.22738126964757,-0.5453588146126787,0.8382026982325064
rmg_rxn_205,1.3349152608115875,1.3532282977066772,174.80992529612084,312.8141883671195,319.79106913607853,-0.7335615894286732,0.6796229796842354
rmg_rxn_16497,1.2536987893626854,1.3457884297787823,176.93929701489677,326.27891379424284,19.293851171942222,-0.5551505687151989,0.8317498698858877
rxn_571,1.2837101182992177,1.4004959215828654,177.76255150867362,8.710248126204501,57.87329350176688,0.1514376233469362,0.9884668159503542
rmg_rxn_596,1.272233546001637,1.6530715385690955,167.55411463793217,271.4174207394464,46.88409426353493,-0.9996940149863958,0.024736135518302463
rxn_3217,1.2371708557443069,1.4414364364481822,166.48937688679473,276.2001398313807,16.18497994432365,-0.9941507003949842,0.10800178194901412
rxn_1786,1.2634051128334118,1.4396716589912142,173.4630901859373,204.6917420877729,94.53703532700784,-0.4177361282149111,-0.9085683943347442
rxn_1861,1.3377680144546913,1.3704757384414643,172.19702567088405,19.775328682763718,207.88199181700605,0.33833274962573867,0.9410265408216111
rxn_891,1.24749863213596,1.475484222198484,176.44114366990644,40.65585398069657,294.33480454264725,0.6515140728321785,0.7586365486197107
rxn_974,1.3392034396376926,1.3503368310693926,178.05635552994073,23.369429068162013,283.12927532288904,0.3966581538329087,0.9179663986213594
rxn_1093,1.3345092366435958,1.3647294973275306,175.04823978106168,202.8802790650428,99.34339116687904,-0.38880685945882854,-0.921319285610457
rxn_556,1.2989044396488676,1.3779113898086364,176.0116141667875,46.40216460588904,21.2113139852119,0.7241979144020546,0.6895921843928586
rmg_rxn_16528,1.2729207962310451,1.34207536897346,167.48922434518437,350.13343952732333,40.58275641714673,-0.17135413182014939,0.9852095013286072
rmg_rxn_255,1.3291180656580122,1.3591844710199943,168.9810855834558,333.4468707175798,130.07296378865453,-0.44702747670626747,0.8945202261936996
rmg_rxn_1485,1.2639957820604666,1.356971720969387,171.9674607287246,350.7376738468449,88.77129150117916,-0.16095489634201973,0.9869617628578777
rxn_1864,1.278753267062163,1.415561787454996,176.9589607301866,244.32802800054083,275.7370925793921,-0.9012890512385974,-0.4332182430570405
rxn_300,1.2343254079393453,1.292776410413091,172.3684614797864,61.84879733589376,13.119539260963927,0.8817055916741302,0.4718000101850063
rmg_rxn_1487,1.2372001959102807,1.3828710769919044,174.36782012735716,24.41651107031554,265.48930744376435,0.4133668466918112,0.9105645776418434
rmg_rxn_677,1.2254520419109107,1.3924472313955274,161.4745219930585,343.9025276564571,337.9073170475222,-0.2772722673689922,0.9607913872157984
rxn_610,1.3032853592745066,1.3896914145069477,178.64707097537027,77.35110737534258,201.4354448117688,0.9757302568773141,0.21897594802655992
rmg_rxn_647,1.2900168383039057,1.3845122069140652,173.9755367111135,359.5574625748981,320.5357631052194,-0.0077236583369219266,0.9999701721060956
rmg_rxn_652,1.3350714391531702,1.3591293463776497,176.11535603896257,106.4853730279344,225.97463280768417,0.958892209565942,-0.2837705594908422
rxn_1922,1.344715791546937,1.3469856694683324,175.48789618969494,3.8454494552844993,84.47916803622341,0.06706537813496392,0.997748583088753
rmg_rxn_15719,1.3450499168691208,1.355357624522719,171.88167661738882,351.0221816738336,277.0951837303417,-0.1560520764603297,0.987748829122272
rxn_1104,1.29019706965492,1.415753191602647,176.61608844562195,348.2199080081203,304.84937834582854,-0.20415592195836765,0.9789383839289013
rxn_3239,1.278691085770873,1.3539551740943,162.9095031907721,62.74560524184102,44.67294589263416,0.888982018567796,0.45794210405151303
rmg_rxn_188,1.310973778678494,1.3562019409946626,176.06817126523293,283.1934640339707,135.24583500301335,-0.973604945464718,0.22823980846172207
rmg_rxn_234,1.3342246513624851,1.3543215247398446,174.0076168475396,278.8022410212035,349.11821380729225,-0.9882223969252387,0.15302448893995965
rxn_1835,1.2899575103001732,1.397622963438059,176.70853634218344,5.548982417209963,9.64525158557836,0.09669668603694742,0.99531389566783
rxn_1280,1.3292330887719406,1.364319414237572,172.183005274294,29.52398759652568,270.8870821231352,0.49278790226274205,0.8701494603707378
rmg_rxn_1337,1.2863358762376067,1.4085792324949291,164.43507342395725,9.366001604864516,17.24492997778779,0.16274051745015777,0.9866689029152864
rxn_1327,1.2917214915217756,1.4038125424536856,174.77594259400374,102.63232434175151,99.17880534183796,0.9757935375943505,-0.21869378589503352
rmg_rxn_256,1.3252754159104676,1.3632814686072756,174.92552190395594,36.08549275898601,345.7033439193766,0.5889917561404592,0.808139041996226
rxn_2007,1.2917802309544912,1.4037713565034071,174.78902682162104,102.61420037191104,99.19106811757916,0.9758626666370448,-0.21838510907119077
rmg_rxn_268,1.3359383030939198,1.350589159163841,170.01138031576372,289.5554856259917,25.968780828827036,-0.9423177882798002,0.33471956305460493
rxn_877,1.2752304560755283,1.4268731103952257,176.72847478579206,275.9255653792094,31.395591143077084,-0.9946568520645757,0.10323636297830721
rxn_1217,1.3393680183915793,1.3489438305324348,175.50738454352387,179.98467529268586,0.0132797433910008,0.0002674665963470161,-0.9999999642308093
rxn_739,1.3096830019444687,1.389704195835433,174.3848085057329,269.0641460888355,146.442008269092,-0.9998666075640696,-0.016333005795592326
rxn_1985,1.3190520098932668,1.383069246239719,174.16839216436335,294.17643698774685,83.54831486525063,-0.9122886207620066,0.40954788783261437
rmg_rxn_15692,1.320061654182677,1.3892610268600565,175.65666506621773,119.31898531815196,359.3773840702635,0.8719070645957696,-0.48967139053449765
rxn_1359,1.3250408940032548,1.3851145747198383,173.29177451653183,66.56264516916605,315.5109148040854,0.9174955042118694,0.39774614988835205
rxn_586,1.33265237505986,1.3477797299635013,171.85084177330128,3.67724645224864,60.248398943054696,0.06413600660866789,0.9979411669313442
rxn_1429,1.3097851240673133,1.4034133699763955,176.8863603023025,299.98256220609915,180.01184795783087,-0.8661775371323291,0.49973640468488234
rxn_232,1.326781502159399,1.3538093633483754,175.65411495642493,5.275331631228135,88.3533789896013,0.09194187534898922,0.9957643755212932
rxn_15,1.2297753696480878,1.3183801720003163,170.58765798926714,287.5930894202703,34.09368863086692,-0.9532271304086528,0.30225492196635134
rmg_rxn_15498,1.2280463700688116,1.4964728211325549,177.3762630885907,222.6285718744312,46.96939343115604,-0.6772429574568875,-0.7357594556477332
rxn_1504,1.2723398919546536,1.437069206371129,179.28773485291936,210.15652959289608,200.25090040224805,-0.5023640751284604,-0.8646561952708872
rxn_475,1.3326698182129024,1.3997830359050012,175.53751669433308,200.6823907029129,41.51909719865952,-0.3531873275217108,-0.935552623681892
rxn_1660,1.22619200535316,1.5162752467331222,170.85863342428715,161.78826583390344,249.99538647901417,0.31252946607859494,-0.9499080654635103
rxn_1146,1.2595818437287136,1.4406423638015229,175.1104778969421,278.70468904493663,148.5821128035938,-0.9884815044228461,0.15134171736156168
rxn_1851,1.3036095283300535,1.4043147864545742,173.78977195455587,169.1864462473678,11.850373616674435,0.18761367686448369,-0.9822428967691185
rxn_369,1.215103416044764,1.3142306407353808,169.1025750827717,337.32565268369297,359.669231918083,-0.38549296140735445,0.922710776302839
rxn_1138,1.3268912026075967,1.380350194394317,176.50747133780015,334.42039641566174,97.13984498707482,-0.43176468293151277,0.9019862851357832
rxn_1377,1.3088862305779512,1.4180264211649325,176.01732445160988,259.55596772229336,147.78557753479527,-0.9834324499284383,-0.1812749746317724
rmg_rxn_377,1.2334363724650488,1.2706628070090864,173.21671702179663,57.11345412318335,343.64830886507144,0.8397473889290082,0.5429772764922238
rxn_1587,1.2493028126978007,1.4501479632421688,175.88444762548457,326.25974547045394,46.74944456461187,-0.5554287998629214,0.8315640975191478
rmg_rxn_760,1.0126713572421338,1.5973634334927251,129.31303988231252,278.25879832128845,115.21216438532949,-0.9896293404710662,0.14364459084421666
rmg_rxn_293,1.207185655118958,1.276443444143334,172.63726751975793,340.2603308565737,255.25203827301775,-0.3377470114528954,0.9412369288625674
rxn_102,1.2400015064199588,1.386534901641554,170.18004628583384,92.62296656397092,317.6268798608309,0.9989523061385782,-0.04576341399432898
rxn_897,1.2825730633512336,1.4226905244640025,178.44541546691417,235.3431756664653,37.90383919539588,-0.822572792438621,-0.5686598290188338
rmg_rxn_605,1.2565836619900734,1.3395994091503065,173.65879232299991,32.3829406599941,312.3703105585689,0.5355753796413693,0.8444874260295432
rxn_3201,1.2501675016709528,1.3887210198785611,173.819023875804,58.02887318441188,13.295660079546307,0.8483150318106583,0.5294918382790067
rmg_rxn_681,1.253093515509541,1.2897735484177524,170.40257212998907,21.92970778003731,359.91675370546074,0.3734688141926739,0.9276427355536818
rxn_3211,1.1849447163429965,1.2072453478709515,156.1366024395378,65.74059959434003,44.29839100565472,0.9116946454728946,0.4108684380870025
rmg_rxn_635,1.3413396553300727,1.3442681666390497,177.45538243672007,293.15185570954304,32.23677719516222,-0.9194660348154262,0.39316944288792
rxn_1236,1.3415512904123823,1.351949603261607,171.03012273289062,287.3303730512767,11.1276078526742,-0.9546030240387346,0.2978809602779323
rmg_rxn_276,1.274426175933211,1.4441151376032686,175.95395107557846,246.0957115726965,97.87598723732177,-0.9142236289696981,-0.4052100149718363
rmg_rxn_519,1.3387701777087166,1.3730513896840784,170.1790636258534,166.52992765459868,199.8398864305071,0.23293742811112358,-0.9724917246871436
rmg_rxn_1478,1.2493444154095876,1.3663653708396004,175.9832642813255,1.1408866089205985,274.9075105403095,0.01991091188785985,0.9998017581439802
rmg_rxn_16464,1.2731456773265148,1.3420970864091164,167.42085546346,10.23978355187747,319.2676494313052,0.17776807770204173,0.9840724112330966
rmg_rxn_326,1.338719956019038,1.3885905782560986,175.47638423829855,144.71813168842036,168.33041731941515,0.57759932245938,-0.816320416683587
rmg_rxn_8,1.287377660920271,1.31509759983148,170.800742937021,60.61778612708152,276.2048056949812,0.8713661586642979,0.490633282130988
rxn_1836,1.330914070834978,1.362387465283024,171.45188735274658,179.9982910912678,0.0016391580201334,2.9826083988967635e-05,-0.9999999995552024
rxn_917,1.251357247694325,1.4841501165999065,175.91996121155523,173.10726456106676,11.727039712581538,0.12001096566031311,-0.9927725661606888
rmg_rxn_194,1.236654663353287,1.496765941875857,171.95442056669754,262.4581272634227,15.517434739814195,-0.9913492058442095,-0.13125072217727088
rxn_1043,1.3356343421734267,1.360862312911583,178.2196886671301,17.83474740381525,69.50316053278497,0.3062726738691639,0.9519438267256282
rxn_983,1.317550705037166,1.3831284587694472,176.52901472467224,181.5074710034137,106.57557064655634,-0.02630729701033113,-0.9996539031704974
rxn_400,1.1808529585179108,1.3405234611845729,173.52657552086572,353.41909504465804,77.16932590032873,-0.11460608138355953,0.9934110156978857
rmg_rxn_15713,1.2084132803854206,1.4157296148385583,167.55041859986528,321.8693004099952,20.44544299366469,-0.6174574333556333,0.786604295687402
kfir_rxn_8057,1.2018806661312582,1.3447319257819017,162.21249499449857,300.22269306050055,83.90316556770563,-0.8640755037517194,0.5033622192976073
rmg_rxn_225,1.3197231896190669,1.370540583385767,176.10621462799517,293.8189021453696,341.73493301335856,-0.9148264865826774,0.4038471238560383
rmg_rxn_244,1.3291817444012908,1.3611445255243575,175.8912558002525,26.17469432149093,17.861437954543526,0.44110951996260694,0.8974532809001026
rxn_458,1.1834115369682128,1.3522152509634142,173.25223452868389,283.50905515562107,196.1695365814214,-0.972333014016684,0.23359903649893543
rxn_673,1.2164252189671314,1.3375983371413998,176.24346241176107,0.0404142603137209,-10.0,0.0007053618487420853,0.9999997512323002
rmg_rxn_417,1.0981170664431774,1.3938705631678447,167.1017616730211,5.479190818062555,356.8556648945729,0.09548422951631072,0.9954309428150586
rmg_rxn_16689,1.239421620225537,1.250739927639798,158.799753785327,214.85221572357827,343.5981937289622,-0.571461673662547,-0.8206287562197663
rxn_18,1.3301002623834617,1.383704377398356,164.94786919578524,342.9429501239937,154.63804716048296,-0.29332376009417627,0.9560131650579997
rmg_rxn_661,1.350753983354246,1.3797825522421503,170.07561744159236,272.92147804016764,300.3262053007918,-0.9987003216167566,0.05096731896604792
rmg_rxn_16706,1.3544035582090663,1.3593850847944435,171.4269071636251,284.02288565468734,221.98892575437935,-0.9701990180069754,0.2423094415376764
rmg_rxn_19,1.4636503928129805,1.551419143738437,175.90463130078376,163.31904723884523,168.1175067850878,0.2870420883101792,-0.9579179711950974
rmg_rxn_304,1.2171755181678947,1.3380973711863031,174.42050234945867,57.27321647607292,277.80245328442544,0.8412581489048607,0.5406336346373273
kfir_rxn_8536,1.3079038708852744,1.3174524423170002,179.26611878929225,252.5230522972392,20.633596173759088,-0.9538378590692945,-0.3003220581410973
rxn_279,1.2712536205438991,1.4090318080108513,175.51932802950273,0.0202097916117483,359.9644694142991,0.00035272739745274736,0.9999999377916896
rmg_rxn_173,1.4578236733812833,1.553588939123331,174.92301526615455,250.12724586066903,26.241504123811,-0.9404498813706439,-0.33993237655442854
rmg_rxn_1544,1.3243472956828657,1.3259303641323923,177.10552458951534,108.9813715877096,334.2402307341645,0.9456243766624945,-0.32526072351525714
rxn_1225,1.309437220877237,1.3917310366715092,179.32849351148786,62.268113389926526,180.0885767677726,0.8851347918158569,0.4653347185812593
rxn_560,1.2947653651411295,1.3910584363640217,173.87688370598988,80.48543311878184,347.16646416365364,0.986243607952169,0.16529835381360658
rxn_841,1.2548867548424212,1.456915065847779,178.35405908608297,164.12137431200696,293.1587950855838,0.273600420003298,-0.9618434436923813
rmg_rxn_15615,1.3462066372800865,1.3494728118656558,170.53002663903325,311.51884303664724,315.4966070468677,-0.7487377624269806,0.6628663237153011
rxn_487,1.346525121149244,1.347908947238112,176.9368686450825,93.66954701526022,36.33555457993459,0.9979497765511481,-0.06400190217105649
rxn_885,1.2950975117737047,1.3843155790023736,175.31373957123657,324.60632802814337,108.62931844765824,-0.5791911420805101,0.81519176942329
rxn_1644,1.278589137336012,1.427199486602169,175.89993767571642,0.6503160498976454,128.80173896889048,0.011349912551553864,0.9999355876680618
rxn_1962,1.3043339415861668,1.386816058975777,171.46129808613858,263.77775093095295,240.8247155889676,-0.9941089507614148,-0.10838539576916698
rxn_1017,1.3074819368095734,1.3962770108006874,174.18312929957858,328.1683758421129,56.5065632993362,-0.5274248098048065,0.8496017125702865
rxn_1845,1.2743707057549387,1.4440706433692123,172.63439600704376,53.977224222124335,283.4916700492158,0.8087832785867127,0.5881068000614581
