rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral
rmg_rxn_586,1.264480120088175,1.437696609320287,172.5987352527727,285.071352034735,99.40470552334136
rmg_rxn_16461,1.2213662749492116,1.3788822161171244,169.98508685056836,15.114149328621307,54.04680781362444
rmg_rxn_683,1.2537641117902942,1.463370026901031,174.74739934135874,303.3344981837314,313.73556324847425
rxn_1256,1.3228303275381585,1.3861351826951078,176.24056118648255,359.9827745958385,0.018397621524631903
rxn_709,1.1752653289067891,1.4463367029311847,170.38088221386434,302.2715100574115,149.02337632396282
rxn_1511,1.3438441664946559,1.3537265893914392,174.51037453026115,17.04510136904258,29.083480050675465
rmg_rxn_253,1.2112460327870815,1.3075492220160165,173.0910941215632,354.12568022575516,92.45113348254131
rxn_1091,1.3112161806179992,1.3850014382227511,174.50025386596317,224.89515133380536,311.6346964877782
rxn_606,1.2803514167321657,1.449951726833378,175.36935619085094,49.89026097179649,326.97936726857256
rxn_1895,1.2596831538684454,1.4845060591813337,170.26025234254388,235.4145121032299,298.0046515929268
rxn_680,1.2714509974257682,1.4577618523699603,176.352961714178,359.9106821205831,300.1882443699295
rxn_1085,1.2923695077451962,1.4100350621104853,178.76110019295294,99.8436111899758,331.7129159507917
rmg_rxn_16800,1.3168933997115781,1.3234009144307564,180.0,150.86920465420766,335.12400689074514
rxn_1936,1.3113121834002703,1.35038428135431,172.0939061221993,263.9664318144262,122.69888524119256
rxn_1044,1.325099820749462,1.3859470853076263,172.22287054107866,65.52095427546202,111.486046929192
rxn_1960,1.3177430923561666,1.3842062957131054,170.94385566212358,229.21662712659668,286.3520205030468
rmg_rxn_15440,1.2093604863205234,1.2949309427855824,178.02355668004802,-10.0,180.0
rmg_rxn_588,1.2559826257955777,1.449095111518624,173.7524688184204,291.3394247302308,340.1962525650582
rxn_215,1.313941754067729,1.370123799988498,176.65600476051412,359.9074620343556,60.04890608859759
rmg_rxn_248,1.2984057664723188,1.3683860103226593,176.7234268520283,39.589378196445914,2.057967484538327
rxn_414,1.3301002623834617,1.3837316443269112,164.94770043780068,342.92762111754786,154.64830274685244
rxn_1799,1.2932679904738718,1.3969451784260218,179.24900465799922,27.6537260460436,132.52954411417772
rxn_1476,1.3345521134841611,1.369530767776918,175.4515070869491,179.97127718241939,0.03116371587577985
rxn_1330,1.3263130393762608,1.3313447855843812,173.4130206707209,95.70748540691083,110.36129329345367
rxn_1480,1.2983921782184542,1.4010024602951459,174.298114691305,28.24911857843833,25.855366750592008
rxn_681,1.2245405503299864,1.4321612027022352,179.58109862640524,0.11063064367337669,127.24056672852409
rxn_1322,1.2590632410111167,1.4288315842664978,178.3981835046061,179.914903157752,0.0819861091203415
rxn_746,1.2846162351357708,1.44448721753067,175.66517925159602,303.02005144988715,309.2802055677834
rmg_rxn_15660,1.3279237931372205,1.3732809678451867,176.93413505337125,5.719627751601222,303.46748395263006
rxn_1363,1.2426051271509342,1.4810463777450105,177.7058869223531,47.61585993113693,298.67061206066603
rxn_1159,1.331523720266769,1.38355455046858,172.6757918206566,212.37657015937197,326.9977211478793
rxn_1288,1.3366104572603428,1.3652243334137595,173.96123228502773,121.4076315219359,61.411371568397534
rxn_1326,1.3111848600079061,1.3741982463371891,173.8159335911991,70.37491047395325,139.02536650902255
rmg_rxn_15458,1.2620596410408862,1.43735113617046,170.23899055988724,27.792369390513702,1.5023342936711697
rmg_rxn_85,1.4689277379055214,1.543063776494302,177.11676015017835,56.15355412428189,38.78150431176908
rxn_553,1.2793349864611763,1.3960439134101605,176.39837861668545,307.62400689176246,270.6695127529017
rxn_898,1.2311567048487049,1.532655343525926,171.20797145583253,247.89727480783088,52.62927949169818
rxn_670,1.1863298674248142,1.42247709165339,170.73996024326604,359.98904231387274,179.99948531397405
rxn_399,1.161541250145859,1.361648324884142,175.2494298066551,338.02220220273387,353.04838920901676
rxn_1620,1.2433388130963807,1.468881722894625,178.3484271433151,133.28066705450885,241.20162218420023
rmg_rxn_498,1.3333813489771904,1.3594124449034135,177.27874262758328,161.92019760773394,227.00735733970475
rmg_rxn_201,1.3305026593817877,1.3576166905081317,173.51898410199817,359.95064799157643,301.3152857490419
rxn_1434,1.2730137406631699,1.4288589494738293,178.0554780095061,2.896918999546134,48.73580960091616
rxn_210,0.939010579328893,1.337469549812868,177.14844088544345,-10.0,0.044164733280828004
rmg_rxn_15442,1.1442177509166498,1.4254742853687963,178.3981855399649,35.207804171133546,76.70344679448232
rmg_rxn_16771,1.1971912454274178,1.3046392557509852,172.7490520474627,36.16971983878706,78.28458451849733
rxn_1210,1.2860727955132212,1.4496562945030738,173.25822661130155,263.87091417161287,240.31849844212888
rxn_733,0.9184532023486445,1.370555195907369,177.08302256556445,-10.0,307.76512483814696
rmg_rxn_15466,1.2834285265225935,1.398660567410034,174.38809792034502,34.835519105602955,313.7446651896275
rxn_996,1.2685357518944957,1.4401462082017662,177.8472250818303,266.3101685518898,165.62655124447664
kfir_rxn_9205,1.1442952612571669,1.3149942585054673,159.4996008215747,314.89558438538074,297.7430547071136
rxn_275,0.8645319099913256,1.4478075914898734,179.99637023829953,-10.0,197.59145094239503
rxn_1420,1.3415497353739796,1.3563676211777163,177.14237698731282,100.8055135858759,313.09142520588915
rxn_62,1.0701052611261341,1.472391443703685,161.57112420254074,0.0,0.0
rxn_131,1.4257572537845846,1.4538415762216357,180.0,-10.0,300.00039371399305
rxn_1048,1.3366030100618311,1.353930521206527,175.3316157459879,69.90958415717151,121.20078855159693
rmg_rxn_15469,1.301493315214619,1.354929880108556,178.0908998714114,0.23639101452713424,179.77578206268342
rmg_rxn_659,1.33301268636071,1.37855092946842,172.4282123733423,40.05491273074626,355.1754717039514
rmg_rxn_388,1.239609736741051,1.2968953142528434,173.27886359279663,355.4897756170943,21.57735499477626
rxn_223,1.2181174764307867,1.2898502139432644,177.20971830586774,-10.0,70.53522069535859
rxn_16,1.290837031720952,1.4220815655242516,173.5450641996127,178.3491048593121,213.84388078731385
rmg_rxn_16806,1.3130776178816181,1.323454374635884,179.9903005884919,194.55737369528515,165.44333191835028
rmg_rxn_348,1.2850425693125398,1.3966005930524974,169.93802014327363,269.76445228381215,3.6842633295577563
rmg_rxn_341,1.3681702487759408,1.3700033780912533,175.80737502765652,328.95899368356805,37.143170559201536
rxn_1016,1.2769860282946153,1.4115586426998705,174.44194466156412,326.64478252144266,199.02641167124244
rxn_129,1.229619680858701,1.3719303371938807,177.43435850008436,0.05772568213514637,179.96148595010376
rxn_1254,1.3462427660111052,1.3692316958276751,175.4215764102082,179.99760719368405,0.0029578749859008563
rmg_rxn_169,1.3165394520366343,1.342301630534475,176.37108591673396,353.66469787698634,290.4413904169497
rxn_1273,1.3277205356236899,1.3631322828515444,177.6460431414692,326.9508128235758,117.22738126964757
rmg_rxn_205,1.3349152608115875,1.3532282977066772,174.80992529612084,312.8141883671195,319.79106913607853
rmg_rxn_16497,1.2536987893626854,1.3457884297787823,176.93929701489677,326.27891379424284,19.293851171942222
rxn_571,1.2837101182992177,1.4004959215828654,177.76255150867362,8.710248126204501,57.87329350176688
rmg_rxn_596,1.272233546001637,1.6530715385690957,167.55411463793217,271.41742073944636,46.88409426353493
rxn_3217,1.2371708557443069,1.4414364364481822,166.48937688679473,276.2001398313807,16.18497994432365
rxn_1786,1.2634051128334118,1.4396716589912142,173.4630901859373,204.6917420877729,94.53703532700784
rxn_1861,1.3377680144546913,1.3704757384414645,172.19702567088405,19.775328682763714,207.88199181700605
rxn_891,1.24749863213596,1.4754842221984839,176.44114366990644,40.65585398069657,294.33480454264725
rxn_974,1.3392034396376926,1.3503368310693926,178.05635552994073,23.369429068162013,283.12927532288904
rxn_1093,1.3345092366435958,1.3647294973275306,175.04823978106168,202.88027906504277,99.34339116687904
rxn_556,1.2989044396488676,1.3779113898086364,176.0116141667875,46.40216460588904,21.2113139852119
rmg_rxn_16528,1.2729207962310451,1.3420753689734601,167.48922434518437,350.13343952732333,40.58275641714673
rxn_656,0.990685444862025,1.1267741307429036,176.67346798823021,-10.0,0.0
rmg_rxn_255,1.3291180656580122,1.3591844710199943,168.9810855834558,333.4468707175798,130.07296378865453
rmg_rxn_1485,1.2639957820604666,1.356971720969387,171.9674607287246,350.7376738468449,88.77129150117916
rxn_1864,1.278753267062163,1.415561787454996,176.9589607301866,244.32802800054085,275.7370925793921
rxn_300,1.2343254079393453,1.292776410413091,172.3684614797864,61.84879733589376,13.119539260963927
rmg_rxn_1487,1.2372001959102807,1.3828710769919044,174.36782012735716,24.41651107031554,265.48930744376435
rmg_rxn_1147,1.165226399275786,1.3128400089729733,180.0,-10.0,180.0
rmg_rxn_677,1.2254520419109107,1.3924472313955274,161.4745219930585,343.9025276564571,337.9073170475222
rxn_610,1.3032853592745066,1.3896914145069477,178.64707097537027,77.35110737534258,201.43544481176878
rmg_rxn_647,1.2900168383039057,1.3845122069140652,173.97553671111353,359.5574625748981,320.5357631052194
rmg_rxn_1154,1.165205119498177,1.3145327947769148,179.98098408877524,-10.0,43.52032608142145
rmg_rxn_652,1.3350714391531702,1.3591293463776495,176.11535603896257,106.48537302793439,225.97463280768417
rxn_818,1.1177829676036377,1.2072570490817929,177.196448322129,-10.0,231.00961085940986
rxn_1922,1.344715791546937,1.3469856694683324,175.48789618969494,3.8454494552844993,84.47916803622341
rmg_rxn_15719,1.3450499168691208,1.355357624522719,171.88167661738882,351.02218167383353,277.0951837303417
rxn_1104,1.29019706965492,1.415753191602647,176.61608844562195,348.2199080081203,304.84937834582854
rxn_3239,1.2786910857708733,1.3539551740942999,162.9095031907721,62.74560524184102,44.67294589263416
rmg_rxn_188,1.3109737786784939,1.3562019409946626,176.06817126523293,283.1934640339707,135.24583500301335
rmg_rxn_234,1.3342246513624851,1.3543215247398446,174.0076168475396,278.8022410212035,349.11821380729225
rxn_1835,1.2899575103001732,1.397622963438059,176.70853634218344,5.548982417209963,9.64525158557836
rxn_1280,1.3292330887719406,1.364319414237572,172.183005274294,29.52398759652568,270.8870821231352
rmg_rxn_1337,1.2863358762376067,1.4085792324949291,164.43507342395725,9.366001604864516,17.24492997778779
rxn_1327,1.2917214915217756,1.4038125424536856,174.77594259400374,102.63232434175151,99.17880534183797
rmg_rxn_256,1.3252754159104676,1.3632814686072756,174.92552190395594,36.08549275898601,345.7033439193766
rxn_2007,1.2917802309544912,1.4037713565034073,174.78902682162104,102.61420037191104,99.19106811757916
rmg_rxn_268,1.3359383030939198,1.350589159163841,170.01138031576372,289.5554856259917,25.968780828827033
rxn_877,1.2752304560755283,1.4268731103952255,176.72847478579206,275.9255653792094,31.395591143077084
rxn_1217,1.3393680183915793,1.3489438305324348,175.50738454352387,179.98467529268586,0.013279743391000843
rxn_807,1.0403665376278024,1.2462953506069574,173.95209954292415,-10.0,152.3350555569533
rxn_739,1.3096830019444687,1.389704195835433,174.3848085057329,269.0641460888355,146.442008269092
rxn_1985,1.3190520098932668,1.383069246239719,174.16839216436335,294.17643698774685,83.54831486525063
rmg_rxn_15692,1.320061654182677,1.3892610268600565,175.65666506621773,119.31898531815195,359.3773840702635
rxn_1359,1.3250408940032548,1.3851145747198383,173.29177451653183,66.56264516916605,315.5109148040854
rxn_586,1.33265237505986,1.3477797299635013,171.85084177330128,3.67724645224864,60.248398943054696
rxn_1429,1.3097851240673133,1.4034133699763955,176.88636030230253,299.98256220609915,180.01184795783087
rxn_232,1.326781502159399,1.3538093633483754,175.65411495642493,5.275331631228135,88.3533789896013
rxn_15,1.2297753696480878,1.3183801720003165,170.58765798926714,287.5930894202703,34.09368863086692
rmg_rxn_15498,1.2280463700688116,1.4964728211325549,177.3762630885907,222.62857187443117,46.96939343115604
rxn_797,1.1295918953145543,1.2059593008521845,178.40623854653944,-10.0,117.68385818511001
rxn_1504,1.2723398919546536,1.437069206371129,179.28773485291936,210.15652959289608,200.25090040224805
rxn_475,1.3326698182129024,1.3997830359050012,175.53751669433308,200.6823907029129,41.51909719865952
rxn_1660,1.22619200535316,1.5162752467331222,170.85863342428715,161.78826583390344,249.99538647901417
rxn_1146,1.2595818437287136,1.4406423638015227,175.1104778969421,278.70468904493663,148.5821128035938
rxn_1851,1.3036095283300537,1.4043147864545742,173.78977195455587,169.1864462473678,11.850373616674437
rxn_369,1.215103416044764,1.3142306407353808,169.1025750827717,337.32565268369297,359.669231918083
rxn_345,1.2019882777208946,1.3001062514826809,178.73297592638352,-10.0,180.0
rxn_1138,1.3268912026075967,1.380350194394317,176.50747133780015,334.42039641566174,97.13984498707482
rxn_1377,1.3088862305779512,1.4180264211649323,176.01732445160988,259.55596772229336,147.78557753479527
rmg_rxn_377,1.2334363724650488,1.2706628070090864,173.21671702179663,57.113454123183345,343.64830886507144
rxn_1587,1.2493028126978007,1.4501479632421688,175.88444762548457,326.25974547045394,46.74944456461187
rmg_rxn_760,1.0126713572421338,1.5973634334927251,129.31303988231252,278.25879832128845,115.21216438532949
rmg_rxn_293,1.207185655118958,1.2764434441433339,172.63726751975793,340.2603308565737,255.25203827301777
rxn_102,1.2400015064199588,1.386534901641554,170.18004628583384,92.62296656397092,317.6268798608309
rxn_897,1.2825730633512336,1.4226905244640025,178.44541546691417,235.3431756664653,37.90383919539588
rmg_rxn_605,1.2565836619900734,1.3395994091503063,173.65879232299991,32.3829406599941,312.3703105585689
rxn_3201,1.2501675016709528,1.3887210198785613,173.819023875804,58.02887318441188,13.295660079546307
rmg_rxn_681,1.253093515509541,1.2897735484177524,170.40257212998907,21.92970778003731,359.91675370546074
rxn_3211,1.1849447163429965,1.2072453478709515,156.1366024395378,65.74059959434003,44.29839100565472
rmg_rxn_635,1.3413396553300727,1.3442681666390495,177.45538243672007,293.15185570954304,32.23677719516222
rxn_1236,1.3415512904123825,1.351949603261607,171.03012273289062,287.3303730512767,11.127607852674199
rmg_rxn_276,1.274426175933211,1.4441151376032686,175.95395107557846,246.0957115726965,97.87598723732177
rmg_rxn_519,1.3387701777087166,1.3730513896840784,170.1790636258534,166.52992765459868,199.8398864305071
rmg_rxn_1478,1.2493444154095876,1.3663653708396004,175.9832642813255,1.1408866089205985,274.9075105403095
rmg_rxn_16464,1.2731456773265148,1.3420970864091164,167.42085546346,10.23978355187747,319.26764943130513
rmg_rxn_326,1.3387199560190381,1.3885905782560986,175.47638423829855,144.71813168842036,168.33041731941515
rmg_rxn_8,1.287377660920271,1.31509759983148,170.800742937021,60.61778612708152,276.2048056949812
rxn_1836,1.330914070834978,1.362387465283024,171.45188735274658,179.9982910912678,0.0016391580201334161
rxn_917,1.251357247694325,1.4841501165999063,175.91996121155523,173.10726456106676,11.727039712581538
rmg_rxn_194,1.2366546633532873,1.496765941875857,171.95442056669754,262.4581272634227,15.517434739814195
rxn_90,1.0032682655205973,1.2755564279549598,176.80154130713822,-10.0,181.2905138461361
rxn_1043,1.3356343421734267,1.3608623129115833,178.2196886671301,17.83474740381525,69.50316053278497
rxn_983,1.317550705037166,1.3831284587694472,176.52901472467224,181.5074710034137,106.57557064655634
rxn_400,1.1808529585179108,1.3405234611845729,173.52657552086572,353.41909504465804,77.16932590032873
rmg_rxn_15713,1.2084132803854206,1.4157296148385583,167.55041859986528,321.8693004099952,20.44544299366469
rxn_80,1.0881085545646279,1.103732629555073,168.71808520957273,-10.0,0.0
kfir_rxn_8057,1.2018806661312582,1.3447319257819017,162.21249499449857,300.22269306050055,83.90316556770563
rmg_rxn_225,1.3197231896190667,1.3705405833857667,176.10621462799517,293.8189021453696,341.73493301335856
rmg_rxn_244,1.3291817444012908,1.3611445255243577,175.8912558002525,26.174694321490932,17.861437954543526
rxn_458,1.1834115369682128,1.3522152509634142,173.25223452868389,283.50905515562107,196.1695365814214
rxn_72,1.3698000986204755,1.3917000290684478,179.99399202269305,-10.0,-10.0
rxn_673,1.2164252189671314,1.3375983371413998,176.24346241176107,0.04041426031372097,-10.0
rmg_rxn_417,1.0981170664431774,1.3938705631678447,167.1017616730211,5.479190818062555,356.8556648945729
rmg_rxn_16689,1.239421620225537,1.2507399276397981,158.799753785327,214.85221572357827,343.5981937289622
rxn_18,1.3301002623834617,1.383704377398356,164.94786919578524,342.9429501239937,154.63804716048296
rmg_rxn_661,1.3507539833542461,1.3797825522421505,170.07561744159236,272.92147804016764,300.3262053007918
rmg_rxn_16706,1.3544035582090663,1.3593850847944435,171.4269071636251,284.02288565468734,221.98892575437938
rmg_rxn_19,1.4636503928129805,1.551419143738437,175.90463130078376,163.31904723884523,168.1175067850878
rmg_rxn_304,1.2171755181678947,1.3380973711863033,174.42050234945867,57.27321647607292,277.80245328442544
kfir_rxn_8536,1.3079038708852744,1.3174524423170002,179.26611878929225,252.5230522972392,20.633596173759088
rxn_279,1.2712536205438991,1.4090318080108513,175.51932802950273,0.02020979161174834,359.9644694142991
rmg_rxn_173,1.4578236733812833,1.553588939123331,174.92301526615455,250.12724586066903,26.241504123811
rmg_rxn_1544,1.3243472956828657,1.3259303641323925,177.10552458951534,108.98137158770959,334.2402307341645
rxn_1225,1.3094372208772367,1.3917310366715092,179.32849351148786,62.268113389926526,180.0885767677726
rxn_560,1.2947653651411297,1.3910584363640215,173.87688370598988,80.48543311878184,347.16646416365364
rxn_841,1.2548867548424212,1.456915065847779,178.35405908608297,164.12137431200696,293.1587950855838
rmg_rxn_15615,1.3462066372800863,1.3494728118656558,170.53002663903325,311.51884303664724,315.4966070468677
rxn_487,1.346525121149244,1.347908947238112,176.9368686450825,93.66954701526022,36.33555457993459
rxn_885,1.2950975117737047,1.3843155790023736,175.31373957123657,324.60632802814337,108.62931844765824
rxn_1644,1.278589137336012,1.427199486602169,175.89993767571642,0.6503160498976454,128.80173896889048
rxn_1962,1.3043339415861668,1.386816058975777,171.46129808613858,263.77775093095295,240.82471558896756
rxn_1017,1.3074819368095734,1.3962770108006874,174.18312929957858,328.1683758421129,56.5065632993362
rxn_1845,1.2743707057549387,1.4440706433692125,172.63439600704376,53.977224222124335,283.4916700492158
rxn_962,1.326370426646437,1.3635713984446547,176.4220122184026,309.28448011849673,106.67910788866162
rxn_1621,1.3180366629767424,1.345898529615165,179.2984342244749,118.23008758522273,150.81698362367032
rmg_rxn_15633,1.3238173244887823,1.3848784794843347,176.19490458903581,332.31497584295715,73.16949072720756
rxn_461,1.1396851521439841,1.3986006060907312,176.94558509679482,6.283202611161218,17.553730479890973
rxn_298,1.213946633719808,1.3076981397645453,175.11782269378742,353.7291984389104,191.95957347474442
rxn_1467,1.3365768776477733,1.3661398224935328,171.2578668279762,72.40732263147423,327.09198429125325
rxn_260,1.2309410520891169,1.259647712807863,165.00095035015883,269.51018292640197,0.0028197832594196192
rxn_3223,1.2509668902247324,1.3873610177755422,165.2943083828276,138.39190003837163,10.336076011875711
rxn_924,1.2983551311417822,1.4009354514473566,174.29926042120837,331.6864003340344,334.21234449616907
rxn_3248,1.276133859638582,1.3456435501797346,166.26505238469318,300.1981293231871,19.27920440604617
rxn_1113,1.3313166695677194,1.3723567351454744,177.75985399562285,19.642852783844575,155.81608198598076
rmg_rxn_15703,1.3003795564867398,1.4263450030581744,167.05816582359694,55.46996088043369,335.0977288279253
rxn_570,1.2998856677617148,1.3820742344357888,174.88794614585424,317.40684173868874,108.7841621378507
rxn_1071,1.2864206697250513,1.4155833459245815,178.0701936318317,191.3019386204189,343.16859306176593
rxn_936,1.2292359488838012,1.5184191088240804,177.1743647983543,247.9730347801385,150.79473816113253
rxn_1,1.164600427237106,1.3634257854803895,171.660414736987,327.37787798109116,295.7455726919411
rmg_rxn_16491,1.1738920019862433,1.4187528265702243,169.29140458991535,5.158070010651362,87.36678374880927
rxn_1882,1.273273948978993,1.4178397800443534,175.90399368314544,282.25382403877325,92.24910196279224
rxn_96,1.2846552095319679,1.307919866787456,172.38485483264742,330.7414014505316,302.66916753934794
rxn_1430,1.3085334422320651,1.4136062644791623,174.790719205786,153.10329305344558,197.82559039569009
rxn_3213,1.267265857385852,1.339004387145373,169.11326177052015,92.18437485910448,63.74005007961382
rxn_1844,1.3134124853677807,1.379182047724551,176.69815857806225,275.2041020808866,39.7437314474283
rmg_rxn_246,1.340360091563628,1.3469808904174476,174.15756032045203,38.52157067949571,286.9934620228948
rxn_612,1.2839701550482259,1.4242562277043205,178.1277616040806,53.19219996759998,223.6032139741799
rmg_rxn_15709,1.3225306550999865,1.3990685088893675,178.49406533047832,14.922018798217927,231.5560886102915
rxn_1789,1.255799382558137,1.4170594886240013,171.8357777379725,0.010938536310627498,359.98219682252517
rmg_rxn_15592,1.169718321858626,1.5187331901216552,169.56905338863822,356.8102553877154,352.0215218989264
rxn_285,0.9382000534664245,1.163900018399564,180.0,-10.0,-10.0
rmg_rxn_338,1.3202215310082641,1.3989595685410414,175.25350771874653,332.70874135597757,7.263744749474275
rxn_752,1.26423460327513,1.4569278301935817,177.6761144985143,357.7904806711813,282.1060726279012
rxn_1952,1.2475452161097822,1.4754317055967887,176.44478898225003,319.3745478006927,65.63540484057557
rxn_1842,0.9509917603706389,1.3067999544493378,173.70248072848912,-10.0,180.0
rmg_rxn_15478,1.2785041974073006,1.4068297992293288,173.58194593456147,356.6528521336597,25.604729287045444
rxn_1063,1.3088759388487203,1.3975565175892752,175.96500115621023,68.7790847686417,24.01821162885888
rxn_1157,1.3362651222450996,1.3669706772126877,178.0655058467615,116.90850135413197,171.83142482213802
rxn_1435,1.2985954363053156,1.4024132841504917,174.1378225630003,357.1432668793091,342.5280718350772
rxn_1367,1.3008935095198846,1.4089422098549889,174.3784704521006,108.08079776589965,65.99325431039682
rxn_3247,1.2750177700075964,1.3563062295815773,169.82671200340118,237.70145598693583,73.0427010664064
rxn_1923,1.3227451643825658,1.3705350166698897,176.75913566944618,320.65370055318607,339.8472296344372
rmg_rxn_15453,1.2449671995292677,1.4545487842738447,177.16515089179876,220.96516045202947,287.99102293347545
rxn_1815,1.2671258292848844,1.4636720574376054,176.6025772261297,272.5449429613844,51.881361137260626
rxn_112,1.1134034742219943,1.2139259133898834,175.676038641324,-10.0,247.1944580824572
rmg_rxn_16719,1.2426553480945346,1.2470731324452993,175.7934918932034,79.15511119366364,86.15267929243879
rxn_327,1.2439973230639785,1.250243449345945,162.7878602189391,0.004873667307993712,359.9959211949847
rxn_128,1.1979314001531813,1.4097948535860432,172.46099972556777,0.038366342199273144,60.448829086525876
kfir_rxn_679,1.2315831542104103,1.3929864357057178,165.1284936648796,161.54290775152097,324.08345715235896
rmg_rxn_30,1.1941127365793955,1.4192947618992982,172.9383209934017,329.82102553670455,274.9258494695841
rxn_1664,1.3151939990896377,1.3447569689225256,175.62972103556882,254.86703780943188,25.832075141581925
rmg_rxn_343,1.2603770583473717,1.4342554212936174,171.8020250821187,298.70648315026216,10.115393761499766
rmg_rxn_15723,1.2869226438902308,1.457288785781176,176.7887190039381,260.1586095764851,37.96630057322519
rxn_1914,1.3004476216763337,1.400333036252137,179.49873431117484,29.35714623904588,35.30395586412724
rmg_rxn_54,1.2439574102243809,1.536735518285961,165.5898733838525,36.70827018996909,307.89694200177564
rxn_1440,1.3095988953932367,1.394210864109651,174.70160796993346,265.5700312060314,6.103866493794407
rmg_rxn_16523,1.268268508875332,1.3394752640784386,172.3973570990477,325.5664187857992,62.070207375008856
rmg_rxn_57,1.2427619229721076,1.3642030239367557,177.93919892548195,37.552754078034454,5.805427864477109
rxn_1797,1.0032682655205973,1.2755564279549598,176.80154130713822,-10.0,181.2905138461361
rxn_1451,1.265714383206799,1.435557338131512,173.65543169604052,0.004522061665838151,359.9945110420822
rxn_1049,1.34946592150948,1.3575061360285499,171.53443505122033,119.68532508253531,68.6808584274807
rmg_rxn_1161,1.1652486505506747,1.1667791834570107,180.0,-10.0,280.1219089820239
rmg_rxn_15722,1.2977741755139058,1.3950546094672032,175.53507496183065,354.54525954851556,167.49308094994717
rmg_rxn_15597,1.2718893364325605,1.4536804450231404,168.60289886847602,282.9548333635932,46.22505410258362
rxn_460,1.1404024717046577,1.3937578808343574,178.44171153476935,312.06625551757475,178.35049975684922
rmg_rxn_216,1.3308566107691842,1.3582417379205571,173.91755722546435,291.23770343195065,26.584685579178444
rxn_1368,1.3121484558154526,1.3929249036117295,171.32641694594543,32.599228417965065,269.35513075966577
rxn_966,1.3321432474881627,1.3575249721977054,175.5716181268197,4.846667970913044,57.96633228737101
rxn_1360,1.3399777804140929,1.3591192596856023,173.56548646871363,37.722876750382724,256.38868348858125
rmg_rxn_229,1.193879908338635,1.4239177073906533,169.07246663122461,328.4596603130604,281.5767507597651
rxn_3219,1.2514852283259836,1.4120989913875235,174.8731183465637,143.8014826798071,82.74739502134243
rmg_rxn_277,1.294346193797074,1.4214285684162478,176.36247199567623,275.16206039535786,266.0815387997706
rxn_578,1.31918851422653,1.3740435221274392,175.80550600922524,219.81421805643203,84.63640700450095
rxn_301,1.2138610495966853,1.3320113373551714,175.4684818153403,62.126598111349644,9.965980468945096
rxn_365,1.2379065587519071,1.5218910388767182,178.67674251748912,180.01910325378236,359.9801431632074
rmg_rxn_15651,1.2195583988078316,1.3736264998205359,168.2983802012752,19.00646628413174,284.08509561179955
rxn_464,1.2971753611372303,1.6246057178761584,172.4606119526946,117.52682510570679,296.11981131407
rmg_rxn_15647,1.3111427646567817,1.391620536808692,168.50090126541537,292.2816888872583,16.153753617737284
rxn_1198,1.2981527537288726,1.3800419785154743,170.31107351953767,217.706924149552,119.50590803406305
rmg_rxn_1344,1.3029336619613157,1.3130134758849696,179.99691330916693,77.93062607945109,252.0710774801061
rxn_1986,1.3261928640960319,1.3659997630977845,177.50556092511098,258.9202329390756,118.07282155375924
rxn_456,1.2440651671614105,1.3034815897283483,170.23626336104624,328.40609385435977,162.5802354614075
rmg_rxn_15496,1.2418263228177646,1.4938627096772916,154.14879119808762,320.0806466508056,7.5719574806704735
rxn_775,1.2462717246072306,1.4733096021723164,166.55265202798074,339.12955216355647,356.5308185797665
rxn_960,1.260020243618333,1.4680206435828318,177.5960296319422,238.7665906280852,60.63742056770655
rxn_270,1.2952158782593604,1.3710664925759488,179.80450368081665,24.766910766442432,320.70114378693836
rxn_760,1.2741417370975605,1.4326121116293429,178.0734333157273,327.8296606435777,8.02016030091699
rxn_753,1.0987354552746036,1.2174740004847677,174.3025586276797,-10.0,145.06646553626314
kfir_rxn_7125,1.2277274946893246,1.4149515297342141,169.4024356122907,180.0375364644654,359.9562563252814
rxn_259,1.227846287752525,1.265595094303915,165.14520770192664,89.67181287320066,1.7808868667131352
rxn_790,1.0987165224185158,1.2175464556249669,174.30789493568403,-10.0,145.04044956700545
rxn_105,1.2211539694787743,1.4244232817664937,173.6192022522019,261.6176668265312,321.8575333415971
rxn_1028,1.2957805473558486,1.4384796287571275,173.8235298658482,266.5874727097114,357.1199824520618
rmg_rxn_278,1.3351504143263158,1.383050628675978,174.57852099655838,246.79227818754276,52.420488391841126
rxn_229,1.135765856088689,1.3891903195182,166.86480450129167,303.52409966214736,339.6155619648468
rxn_1991,1.3083082656321665,1.4171848284476438,173.24443744788428,314.09018284562677,226.90400533503654
rxn_1398,1.312800191427934,1.4011045203119874,176.44339822609487,239.09865609617535,299.67728908808976
rxn_1854,1.3060285334865647,1.3957632910771898,171.62329808882265,72.02294946757009,351.21836276364337
rxn_933,1.3156333035096022,1.3745009643784432,176.51950038949553,218.92443834535462,91.95609939299922
rxn_1948,1.3443813171663928,1.369927412880657,168.61764799971834,187.62849716306647,310.124792039324
rxn_3210,1.2510984839317314,1.394887072049692,165.8436203412756,327.43366038803015,3.6822701080448272
rxn_562,1.265421438918893,1.441414603025636,174.84457470059644,53.40543478744159,10.482107466277563
rxn_452,1.156850916417566,1.370606729896218,175.2416461553404,314.96717736863553,12.512407451255239
rmg_rxn_15513,1.276852574536634,1.407514639281983,172.70229530084734,356.13091545866416,2.001285657980327
